DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2020-07,4866104,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2020-08,5759080,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2020-09,3579045,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2020-10,2221251,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2020-11,697465,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2020-12,492635,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2021-01,522608,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2021-02,583113,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2021-03,734019,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2021-04,701507,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2021-05,1507337,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2021-06,3179250,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2021-07,4847126,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2021-08,5447865,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2021-09,3666158,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2021-10,2872005,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2021-11,1377967,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2021-12,1235610,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2022-01,2029905,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2022-02,2642549,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2022-03,2330090,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2022-04,2200055,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2022-05,2958061,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2022-06,3747872,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2022-07,4495231,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2022-08,4854820,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2022-09,3397149,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2022-10,2762691,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2022-11,1955193,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2022-12,2218870,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2023-01,2540104,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2023-02,3037539,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2023-03,2635480,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2023-04,2268242,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2023-05,2937315,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2023-06,3666133,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2023-07,4413401,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2023-08,4670506,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2023-09,3429685,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2023-10,2767550,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2023-11,2060704,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2023-12,2315750,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2024-01,2636364,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2024-02,3143745,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2024-03,2775980,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2024-04,2167270,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2024-05,3058498,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2024-06,3581528,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2024-07,4415585,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2024-08,4843678,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2024-09,3137864,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2024-10,2831356,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Austria,2024-11,2228699,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2017-01,761747,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2017-02,949562,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2017-03,1239302,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2017-04,1935976,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2017-05,1642643,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2017-06,1657964,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2017-07,3263380,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2017-08,2837966,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2017-09,1752496,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2017-10,1524570,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2017-11,1234355,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2017-12,1220504,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2018-01,790961,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2018-02,1051012,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2018-03,1262322,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2018-04,1941509,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2018-05,1795558,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2018-06,1697498,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2018-07,3365587,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2018-08,2934706,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2018-09,1769856,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2018-10,1576216,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2018-11,1291957,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2018-12,1278419,,
ESTAT:TOUR_OCC_NIM(1.0),19/12/25 23:00:00,Monthly,Domestic country,Number,"Hotels; holiday and other short-stay accommodation; camping grounds, recreational vehicle parks and trailer parks",Belgium,2019-01,790708,,
